lat,lon,factor
40.629,-111.55000000000001,0.05419921875
40.643,-111.39699999999999,1.0
40.657,-111.244,1.0
40.671,-111.09100000000001,1.0
40.685,-110.93700000000001,1.0
40.698,-110.78399999999999,1.0
40.712,-110.631,1.0
40.725,-110.477,1.0
40.738,-110.32400000000001,1.0
40.752,-110.16999999999999,1.0
40.765,-110.017,1.0
40.777,-109.863,0.31787109375
40.79,-109.71000000000001,0.33056640625
40.803,-109.55600000000001,0.34326171875
40.815,-109.40199999999999,0.35888671875
40.828,-109.249,0.37353515625
40.84,-109.095,0.38818359375
40.852,-108.941,1.0
40.864,-108.787,1.0
40.876,-108.63300000000001,1.0
40.887,-108.47999999999999,1.0
40.899,-108.326,1.0
40.91,-108.172,1.0
40.921,-108.018,1.0
40.933,-107.864,1.0
40.944,-107.71000000000001,1.0
40.955,-107.555,1.0
40.965,-107.40100000000001,1.0
40.976,-107.24700000000001,1.0
40.986,-107.09299999999999,1.0
40.997,-106.939,1.0
41.007,-106.785,1.0
41.017,-106.63,1.0
41.027,-106.476,1.0
41.037,-106.322,1.0
41.046,-106.167,1.0
41.056,-106.013,1.0
41.065,-105.858,1.0
41.075,-105.70400000000001,0.70458984375
41.084,-105.549,0.76025390625
41.093,-105.39500000000001,0.82080078125
41.102,-105.24000000000001,0.75634765625
41.11,-105.08600000000001,0.87939453125
41.119,-104.93100000000001,1.0
41.128,-104.77699999999999,1.0
41.136,-104.62200000000001,0.44873046875
41.144,-104.46700000000001,0.33740234375
41.152,-104.31299999999999,0.41259765625
41.16,-104.15799999999999,0.36962890625
41.168,-104.00299999999999,0.27099609375
41.176,-103.84800000000001,0.40185546875
41.183,-103.69400000000002,0.41650390625
41.191,-103.53899999999999,0.60107421875
41.198,-103.38400000000001,1.0
41.205,-103.22899999999998,1.0
41.212,-103.07400000000001,1.0
41.219,-102.91899999999998,1.0
41.226,-102.76400000000001,0.58935546875
41.232,-102.60899999999998,0.37744140625
41.239,-102.45499999999998,0.26416015625
41.245,-102.30000000000001,0.24755859375
41.251,-102.14499999999998,0.18310546875
41.257,-101.99000000000001,0.16650390625
41.263,-101.834,0.18505859375
41.269,-101.67899999999997,0.19580078125
41.275,-101.524,0.23876953125
41.28,-101.36900000000003,0.23974609375
41.286,-101.214,0.25830078125
41.291,-101.05900000000003,0.22705078125
41.296,-100.904,0.19287109375
41.301,-100.74900000000002,0.16845703125
41.306,-100.594,0.16162109375
41.311,-100.43799999999999,0.21435546875
41.315,-100.28300000000002,0.56689453125
41.32,-100.12799999999999,0.57568359375
41.324,-99.97300000000001,0.36572265625
41.329,-99.81799999999998,0.42431640625
41.333,-99.66199999999998,0.50244140625
41.337,-99.507,0.67724609375
41.34,-99.35199999999998,0.68310546875
41.344,-99.19600000000003,0.31298828125
41.348,-99.041,0.37060546875
41.351,-98.88600000000002,0.27197265625
41.354,-98.731,0.25439453125
41.357,-98.57499999999999,0.27001953125
41.36,-98.42000000000002,0.33544921875
41.363,-98.26499999999999,0.33251953125
41.366,-98.10899999999998,0.39404296875
41.369,-97.95400000000001,0.43115234375
41.371,-97.798,0.25439453125
41.373,-97.64299999999997,0.23388671875
41.376,-97.488,0.18310546875
41.378,-97.332,0.15576171875
41.38,-97.17700000000002,0.15087890625
41.381,-97.02199999999999,0.13916015625
41.383,-96.86599999999999,0.14794921875
41.385,-96.71100000000001,0.11962890625
41.386,-96.555,0.10400390625
41.387,-96.39999999999998,0.07470703125
41.388,-96.24400000000003,0.05908203125
41.389,-96.089,0.06201171875
41.39,-95.93400000000003,0.05908203125
41.391,-95.77800000000002,0.05908203125
41.392,-95.62299999999999,0.06787109375
41.392,-95.46699999999998,0.09033203125
41.392,-95.31200000000001,0.09716796875
41.393,-95.156,0.10205078125
41.393,-95.00099999999998,0.10595703125
41.393,-94.846,0.11669921875
41.393,-94.69,0.11181640625
41.392,-94.53500000000003,0.09228515625
41.392,-94.37900000000002,0.05419921875
41.391,-94.22399999999999,0.03857421875
41.39,-94.06799999999998,0.02783203125
41.389,-93.91300000000001,0.02587890625
41.388,-93.75799999999998,0.02294921875
41.387,-93.60199999999998,0.02294921875
41.386,-93.447,0.02490234375
41.385,-93.291,0.03076171875
41.383,-93.13600000000002,0.04638671875
41.381,-92.98000000000002,0.04150390625
41.38,-92.82499999999999,0.04638671875
41.378,-92.67000000000002,0.04638671875
41.376,-92.51400000000001,0.04345703125
41.373,-92.35899999999998,0.03564453125
41.371,-92.20299999999997,0.04052734375
41.369,-92.048,0.04248046875
41.366,-91.89299999999997,0.03857421875
41.363,-91.73700000000002,0.03662109375
41.36,-91.582,0.04248046875
41.357,-91.42700000000002,0.04052734375
41.354,-91.27100000000002,0.04052734375
41.351,-91.11599999999999,0.03955078125
41.348,-90.96100000000001,0.03662109375
41.344,-90.805,0.02294921875
41.34,-90.64999999999998,0.02001953125
41.337,-90.495,0.02099609375
41.333,-90.33999999999997,0.01806640625
41.329,-90.18400000000003,0.02197265625
41.324,-90.029,0.02587890625
41.32,-89.87400000000002,0.02685546875
41.316,-89.719,0.02197265625
41.311,-89.56400000000002,0.02099609375
41.306,-89.40800000000002,0.01806640625
41.301,-89.25299999999999,0.01513671875
41.296,-89.09800000000001,0.01416015625
41.291,-88.94299999999998,0.01416015625
41.286,-88.78800000000001,0.01318359375
41.28,-88.63299999999998,0.01611328125
41.275,-88.47800000000001,0.01513671875
41.269,-88.32299999999998,0.01025390625
41.263,-88.16699999999997,0.00830078125
41.257,-88.012,0.00732421875
41.251,-87.85700000000003,0.00634765625
41.245,-87.702,0.00732421875
41.239,-87.54700000000003,0.00634765625
41.232,-87.392,0.00537109375
41.226,-87.238,0.00732421875
41.219,-87.08300000000003,0.00927734375
41.212,-86.928,0.01123046875
41.205,-86.77300000000002,0.01513671875
41.198,-86.618,0.02880859375
41.191,-86.46300000000002,0.04736328125
41.183,-86.30799999999999,0.03955078125
41.176,-86.154,0.02783203125
41.168,-85.99900000000002,0.02099609375
41.16,-85.844,0.01611328125
41.152,-85.68900000000002,0.01416015625
41.144,-85.53500000000003,0.01220703125
41.136,-85.38,0.01318359375
41.128,-85.22500000000002,0.01416015625
41.119,-85.07100000000003,0.01611328125
41.111,-84.916,0.01611328125
41.102,-84.762,0.01513671875
41.093,-84.60700000000003,0.01806640625
41.084,-84.452,0.01904296875
41.075,-84.298,0.01611328125
41.066,-84.144,0.01806640625
41.056,-83.98899999999998,0.02099609375
41.047,-83.83499999999998,0.02783203125
41.037,-83.68,0.04443359375
41.027,-83.52600000000001,0.10302734375
41.017,-83.37200000000001,0.10009765625
41.007,-83.21699999999998,0.06005859375
40.997,-83.06299999999999,0.04638671875
40.986,-82.90899999999999,0.03564453125
40.976,-82.755,0.04345703125
40.965,-82.601,0.03369140625
40.955,-82.44600000000003,0.04443359375
40.944,-82.29199999999997,0.06787109375
40.933,-82.13799999999998,0.06982421875
40.922,-81.98399999999998,0.05615234375
40.91,-81.82999999999998,0.05322265625
40.899,-81.67599999999999,0.05224609375
40.887,-81.52199999999999,0.07666015625
40.876,-81.36900000000003,0.06787109375
40.864,-81.21499999999997,0.06787109375
40.852,-81.06099999999998,0.03271484375
40.84,-80.90699999999998,0.02978515625
40.828,-80.75299999999999,0.03466796875
40.815,-80.60000000000002,0.03173828125
40.803,-80.44600000000003,0.01416015625
40.79,-80.29199999999997,0.01513671875
40.778,-80.13900000000001,0.01611328125
40.765,-79.98500000000001,0.01416015625
40.752,-79.832,0.01416015625
40.739,-79.678,0.02001953125
40.725,-79.52499999999998,0.04541015625
40.712,-79.37099999999998,0.06396484375
40.698,-79.21800000000002,0.10498046875
40.685,-79.065,0.10791015625
40.671,-78.911,0.06103515625
40.657,-78.75799999999998,0.04931640625
40.643,-78.60500000000002,0.05126953125
40.629,-78.452,0.05908203125
40.614,-78.29899999999998,0.07177734375
40.6,-78.14600000000002,0.09228515625
40.585,-77.993,0.05810546875
40.571,-77.83999999999997,0.05810546875
40.556,-77.68700000000001,0.03564453125
40.541,-77.53399999999999,0.02978515625
40.526,-77.38099999999997,0.01708984375
40.51,-77.22800000000001,0.01416015625
40.495,-77.07499999999999,0.01806640625
40.48,-76.923,0.01806640625
40.464,-76.76999999999998,0.01318359375
40.448,-76.61700000000002,0.01318359375
40.432,-76.46499999999997,0.01611328125
40.416,-76.31200000000001,0.02197265625
40.4,-76.16000000000003,0.02294921875
40.384,-76.007,0.01513671875
40.367,-75.85500000000002,0.02099609375
40.351,-75.70299999999997,0.01611328125
40.334,-75.55000000000001,0.01611328125
40.317,-75.39800000000002,0.01416015625
40.3,-75.24599999999998,0.01611328125
40.283,-75.094,0.01904296875
40.266,-74.94200000000001,0.01611328125
40.249,-74.79000000000002,0.01806640625
40.231,-74.63799999999998,0.01806640625
40.213,-74.48599999999999,0.01611328125
40.196,-74.334,0.01318359375
40.178,-74.18200000000002,0.01123046875
40.16,-74.02999999999997,0.00830078125
40.142,-73.87799999999999,0.00634765625
40.123,-73.72699999999998,0.00341796875
40.105,-73.57499999999999,0.00341796875
40.086,-73.42399999999998,1.0
40.068,-73.27199999999999,1.0
40.049,-73.12099999999998,1.0
40.03,-72.969,1.0
40.011,-72.81799999999998,1.0
39.992,-72.66699999999997,1.0
39.972,-72.51499999999999,1.0
39.953,-72.36399999999998,1.0
39.933,-72.21300000000002,1.0
39.914,-72.06200000000001,1.0
39.894,-71.911,1.0
39.874,-71.75999999999999,1.0
39.854,-71.60899999999998,1.0
39.833,-71.45800000000003,1.0
39.813,-71.30799999999999,1.0
39.793,-71.15699999999998,1.0
39.772,-71.00599999999997,1.0
39.751,-70.856,1.0
39.73,-70.70499999999998,1.0
39.709,-70.555,1.0
39.688,-70.404,1.0
39.667,-70.25400000000002,1.0
39.645,-70.10399999999998,1.0
39.624,-69.95299999999997,1.0
39.602,-69.803,1.0
39.58,-69.65300000000002,1.0
39.558,-69.50299999999999,1.0
39.536,-69.35300000000001,1.0
39.514,-69.20299999999997,1.0
39.492,-69.053,1.0
39.469,-68.904,1.0
39.447,-68.75400000000002,1.0
39.424,-68.60399999999998,1.0
39.401,-68.45499999999998,1.0
39.378,-68.305,1.0
39.355,-68.156,1.0
39.332,-68.00599999999997,1.0
39.308,-67.85700000000003,1.0
39.285,-67.70800000000003,1.0
39.261,-67.55799999999999,1.0
39.237,-67.40899999999999,1.0
39.214,-67.25999999999999,1.0
39.19,-67.11099999999999,1.0
39.165,-66.96199999999999,1.0
39.141,-66.81400000000002,1.0
39.117,-66.66500000000002,1.0
39.092,-66.51600000000002,1.0
39.067,-66.36700000000002,1.0
39.043,-66.219,1.0
39.018,-66.07,1.0
38.993,-65.92200000000003,1.0
38.967,-65.774,1.0
38.942,-65.625,1.0
38.917,-65.47699999999998,1.0
38.891,-65.32900000000001,1.0
38.865,-65.18099999999998,1.0
38.84,-65.03300000000002,1.0
38.814,-64.88499999999999,1.0
38.788,-64.73700000000002,1.0
38.761,-64.589,1.0
38.735,-64.44200000000001,1.0
38.708,-64.29399999999998,1.0
38.682,-64.14600000000002,1.0
38.655,-63.999000000000024,1.0
38.628,-63.851,1.0
37.938,-130.285,0.5
37.969,-130.14,0.5
37.999,-129.994,0.5
38.029,-129.849,0.5
38.059,-129.703,0.5
38.089,-129.558,0.5
38.119,-129.412,0.5
38.149,-129.266,0.5
38.179,-129.12,0.5
38.208,-128.974,0.5
38.237,-128.828,0.5
38.266,-128.682,0.5
38.296,-128.536,0.5
38.324,-128.389,0.5
38.353,-128.243,0.5
38.382,-128.096,0.5
38.41,-127.94999999999999,0.5
38.439,-127.803,0.5
38.467,-127.656,0.5
38.495,-127.50999999999999,0.5
38.523,-127.363,0.5
38.551,-127.21600000000001,0.5
38.579,-127.06899999999999,0.5
38.607,-126.922,0.5
38.634,-126.774,0.5
38.662,-126.62700000000001,0.5
38.689,-126.47999999999999,0.5
38.716,-126.332,0.5
38.743,-126.185,0.5
38.77,-126.037,0.5
38.797,-125.88999999999999,0.5
38.823,-125.74199999999999,0.5
38.85,-125.594,0.5
38.876,-125.446,0.5
38.902,-125.298,0.5
38.928,-125.15,0.5
38.954,-125.00200000000001,0.5
38.98,-124.85400000000001,0.5
39.006,-124.70599999999999,0.5
39.032,-124.55799999999999,0.5
39.057,-124.40899999999999,0.5
39.082,-124.261,0.5
39.108,-124.112,0.5
39.133,-123.964,0.5
39.158,-123.815,0.5
39.182,-123.666,0.5
39.207,-123.518,0.5
39.232,-123.369,0.5
39.256,-123.22,0.5
39.28,-123.071,0.5
39.305,-122.922,0.5
39.329,-122.773,0.5
39.353,-122.62299999999999,0.5
39.376,-122.47399999999999,0.5
39.4,-122.32499999999999,0.5
39.424,-122.17500000000001,0.5
39.447,-122.02600000000001,0.5
39.47,-121.876,0.5
39.493,-121.727,0.5
39.516,-121.577,0.5
39.539,-121.42699999999999,0.5
39.562,-121.27699999999999,0.5
39.585,-121.12799999999999,0.5
39.607,-120.97800000000001,0.5
39.629,-120.828,0.00048828125
39.652,-120.678,0.00048828125
39.674,-120.52699999999999,0.00048828125
39.696,-120.37700000000001,0.00048828125
39.717,-120.227,0.00048828125
39.739,-120.077,0.00048828125
39.761,-119.92599999999999,0.00048828125
39.782,-119.77600000000001,0.00048828125
39.803,-119.625,0.00048828125
39.825,-119.475,0.00048828125
39.846,-119.32400000000001,0.00048828125
39.867,-119.173,0.00048828125
39.887,-119.023,0.00048828125
39.908,-118.87200000000001,0.5
39.929,-118.721,0.5
39.949,-118.57,0.5
39.969,-118.41900000000001,0.5
39.989,-118.268,0.5
40.009,-118.11699999999999,0.5
40.029,-117.96600000000001,0.5
40.049,-117.814,0.5
40.069,-117.66300000000001,0.5
40.088,-117.512,1.0
40.107,-117.36000000000001,1.0
40.127,-117.209,1.0
40.146,-117.05699999999999,1.0
40.165,-116.906,1.0
40.183,-116.75399999999999,1.0
40.202,-116.60300000000001,1.0
40.221,-116.451,1.0
40.239,-116.299,1.0
40.257,-116.14699999999999,1.0
40.276,-115.995,1.0
40.294,-115.84299999999999,1.0
40.311,-115.691,1.0
40.329,-115.53899999999999,1.0
40.347,-115.387,1.0
40.364,-115.23500000000001,1.0
40.382,-115.083,1.0
40.399,-114.93100000000001,1.0
40.416,-114.77799999999999,1.0
40.433,-114.626,1.0
40.45,-114.47399999999999,1.0
40.467,-114.321,0.08349609375
40.483,-114.16900000000001,0.06201171875
40.5,-114.01599999999999,0.06884765625
40.516,-113.864,0.07568359375
40.532,-113.71100000000001,0.08154296875
40.548,-113.55799999999999,0.25927734375
40.564,-113.405,0.27197265625
40.58,-113.25299999999999,0.28271484375
40.596,-113.1,0.29052734375
40.611,-112.947,0.29541015625
40.626,-112.79400000000001,0.14892578125
40.642,-112.64099999999999,0.07470703125
40.657,-112.488,0.06005859375
40.672,-112.33500000000001,0.02978515625
40.687,-112.18199999999999,0.02978515625
40.701,-112.029,0.02880859375
40.716,-111.876,0.03173828125
40.73,-111.72200000000001,0.04736328125
40.745,-111.56899999999999,0.05615234375
40.759,-111.416,0.13818359375
40.773,-111.262,1.0
40.787,-111.10900000000001,1.0
40.801,-110.95500000000001,1.0
40.814,-110.80199999999999,1.0
40.828,-110.648,1.0
40.841,-110.495,1.0
40.855,-110.34100000000001,1.0
40.868,-110.18799999999999,1.0
40.881,-110.03399999999999,1.0
40.894,-109.88,0.33251953125
40.906,-109.726,0.34521484375
40.919,-109.57300000000001,0.36279296875
40.932,-109.41900000000001,0.37744140625
40.944,-109.26499999999999,0.39501953125
40.956,-109.11099999999999,0.41259765625
40.968,-108.957,1.0
40.98,-108.803,1.0
40.992,-108.649,1.0
41.004,-108.495,1.0
41.015,-108.34100000000001,1.0
41.027,-108.18700000000001,1.0
41.038,-108.03299999999999,1.0
41.049,-107.87799999999999,1.0
41.06,-107.72399999999999,1.0
41.071,-107.57,1.0
41.082,-107.416,1.0
41.092,-107.261,1.0
41.103,-107.107,1.0
41.113,-106.952,1.0
41.123,-106.798,1.0
41.133,-106.644,1.0
41.143,-106.489,1.0
41.153,-106.33500000000001,1.0
41.163,-106.18,1.0
41.172,-106.025,1.0
41.182,-105.87100000000001,1.0
41.191,-105.71600000000001,1.0
41.2,-105.56200000000001,1.0
41.209,-105.40700000000001,1.0
41.218,-105.25200000000001,0.78955078125
41.227,-105.09700000000001,0.90283203125
41.235,-104.94300000000001,1.0
41.244,-104.78800000000001,1.0
41.252,-104.63300000000001,1.0
41.261,-104.47800000000001,0.34033203125
41.269,-104.32300000000001,0.41650390625
41.277,-104.168,0.43701171875
41.284,-104.013,0.34130859375
41.292,-103.85899999999998,0.47216796875
41.3,-103.70400000000001,0.48974609375
41.307,-103.54899999999998,0.75634765625
41.314,-103.394,1.0
41.321,-103.23899999999998,0.79736328125
41.329,-103.08300000000003,0.46533203125
41.335,-102.928,0.47314453125
41.342,-102.77300000000002,0.59130859375
41.349,-102.618,0.37939453125
41.355,-102.46300000000002,0.28759765625
41.362,-102.30799999999999,0.23193359375
41.368,-102.15300000000002,0.20654296875
41.374,-101.99799999999999,0.22021484375
41.38,-101.84199999999998,0.19677734375
41.386,-101.68700000000001,0.17724609375
41.391,-101.53199999999998,0.20947265625
41.397,-101.37700000000001,0.23974609375
41.402,-101.221,0.60400390625
41.408,-101.06599999999997,0.30322265625
41.413,-100.911,0.21533203125
41.418,-100.755,0.19482421875
41.423,-100.60000000000002,0.21044921875
41.427,-100.445,0.55517578125
41.432,-100.28899999999999,0.70166015625
41.436,-100.13400000000001,0.71044921875
41.441,-99.97800000000001,0.31982421875
41.445,-99.82299999999998,0.36376953125
41.449,-99.668,0.39404296875
41.453,-99.512,0.39697265625
41.457,-99.35700000000003,0.44287109375
41.461,-99.20100000000002,0.33251953125
41.464,-99.04599999999999,0.75146484375
41.468,-98.88999999999999,0.36376953125
41.471,-98.73500000000001,0.36279296875
41.474,-98.57900000000001,0.24755859375
41.477,-98.42399999999998,0.30224609375
41.48,-98.26799999999997,0.39013671875
41.483,-98.113,0.38525390625
41.485,-97.957,0.42236328125
41.488,-97.80200000000002,0.20751953125
41.49,-97.64600000000002,0.20458984375
41.492,-97.49099999999999,0.17919921875
41.494,-97.33499999999998,0.14599609375
41.496,-97.17899999999997,0.12646484375
41.498,-97.024,0.16552734375
41.5,-96.868,0.15869140625
41.501,-96.71300000000002,0.15380859375
41.503,-96.55700000000002,0.12060546875
41.504,-96.40100000000001,0.09716796875
41.505,-96.24599999999998,0.08251953125
41.506,-96.08999999999997,0.06494140625
41.507,-95.935,0.07177734375
41.508,-95.779,0.07470703125
41.508,-95.62299999999999,0.08837890625
41.509,-95.46800000000002,0.08837890625
41.509,-95.31200000000001,0.09814453125
41.509,-95.15699999999998,0.10302734375
41.509,-95.00099999999998,0.13037109375
41.509,-94.84500000000003,0.11181640625
41.509,-94.69,0.08544921875
41.509,-94.53399999999999,0.08154296875
41.508,-94.37900000000002,0.03955078125
41.508,-94.22300000000001,0.03076171875
41.507,-94.06700000000001,0.02392578125
41.506,-93.91199999999998,0.02294921875
41.505,-93.75599999999997,0.01904296875
41.504,-93.60000000000002,0.01806640625
41.503,-93.445,0.02099609375
41.501,-93.28899999999999,0.02392578125
41.5,-93.13400000000001,0.04052734375
41.498,-92.97800000000001,0.03955078125
41.496,-92.82299999999998,0.04150390625
41.494,-92.66699999999997,0.04736328125
41.492,-92.51100000000002,0.04052734375
41.49,-92.356,0.05810546875
41.488,-92.19999999999999,0.04638671875
41.485,-92.04500000000002,0.03662109375
41.483,-91.88900000000001,0.03173828125
41.48,-91.73399999999998,0.03466796875
41.477,-91.57799999999997,0.03955078125
41.474,-91.423,0.03466796875
41.471,-91.267,0.03564453125
41.468,-91.11200000000002,0.03857421875
41.464,-90.95600000000002,0.02685546875
41.461,-90.80099999999999,0.02294921875
41.457,-90.64499999999998,0.02099609375
41.453,-90.49000000000001,0.02099609375
41.449,-90.334,0.01806640625
41.445,-90.17899999999997,0.01611328125
41.441,-90.02300000000002,0.02001953125
41.437,-89.868,0.02294921875
41.432,-89.71300000000002,0.02099609375
41.427,-89.55700000000002,0.01513671875
41.423,-89.40199999999999,0.01611328125
41.418,-89.24700000000001,0.01513671875
41.413,-89.09100000000001,0.01318359375
41.408,-88.93599999999998,0.01123046875
41.402,-88.781,0.01123046875
41.397,-88.625,0.01123046875
41.391,-88.47000000000003,0.01123046875
41.386,-88.315,0.00927734375
41.38,-88.16000000000003,0.00732421875
41.374,-88.00400000000002,0.00634765625
41.368,-87.84899999999999,0.00537109375
41.362,-87.69400000000002,0.00537109375
41.355,-87.53899999999999,0.00439453125
41.349,-87.38400000000001,0.00537109375
41.342,-87.22899999999998,0.00634765625
41.335,-87.07400000000001,0.00634765625
41.329,-86.918,0.00732421875
41.322,-86.76299999999998,0.01220703125
41.314,-86.608,0.01708984375
41.307,-86.45299999999997,0.03466796875
41.3,-86.298,0.02392578125
41.292,-86.14299999999997,0.02587890625
41.285,-85.988,0.02880859375
41.277,-85.834,0.01806640625
41.269,-85.67899999999997,0.01513671875
41.261,-85.524,0.01220703125
41.252,-85.36900000000003,0.01025390625
41.244,-85.214,0.01318359375
41.236,-85.05900000000003,0.01513671875
41.227,-84.90499999999997,0.01904296875
41.218,-84.75,0.01904296875
41.209,-84.59500000000003,0.02294921875
41.2,-84.44,0.01904296875
41.191,-84.286,0.02099609375
41.182,-84.13099999999997,0.02587890625
41.172,-83.97699999999998,0.02978515625
41.163,-83.822,0.03369140625
41.153,-83.66699999999997,0.03857421875
41.143,-83.51299999999998,0.09716796875
41.133,-83.358,0.05419921875
41.123,-83.20400000000001,0.03955078125
41.113,-83.05000000000001,0.03759765625
41.103,-82.89499999999998,0.02880859375
41.092,-82.74099999999999,0.02099609375
41.082,-82.58600000000001,0.02490234375
41.071,-82.43200000000002,0.02490234375
41.06,-82.27800000000002,0.02685546875
41.049,-82.12400000000002,0.03369140625
41.038,-81.969,0.03662109375
41.027,-81.815,0.04638671875
41.015,-81.661,0.04541015625
41.004,-81.507,0.04345703125
40.992,-81.35300000000001,0.03759765625
40.98,-81.19900000000001,0.05322265625
40.968,-81.04500000000002,0.02587890625
40.956,-80.89100000000002,0.02880859375
40.944,-80.73700000000002,0.02685546875
40.932,-80.58300000000003,0.02783203125
40.919,-80.42899999999997,0.01611328125
40.907,-80.27600000000001,0.01416015625
40.894,-80.12200000000001,0.01806640625
40.881,-79.96800000000002,0.01904296875
40.868,-79.81400000000002,0.01806640625
40.855,-79.661,0.02392578125
40.842,-79.507,0.03857421875
40.828,-79.35399999999998,0.03857421875
40.815,-79.19999999999999,0.04443359375
40.801,-79.04599999999999,0.05126953125
40.787,-78.89299999999997,0.05712890625
40.773,-78.74000000000001,0.03466796875
40.759,-78.58600000000001,0.04248046875
40.745,-78.43299999999999,0.04150390625
40.731,-78.27999999999997,0.05615234375
40.716,-78.12599999999998,0.06787109375
40.702,-77.97300000000001,0.09423828125
40.687,-77.82,0.03466796875
40.672,-77.66699999999997,0.02978515625
40.657,-77.51400000000001,0.02392578125
40.642,-77.36099999999999,0.01904296875
40.627,-77.20800000000003,0.01513671875
40.611,-77.055,0.02001953125
40.596,-76.90199999999999,0.01611328125
40.58,-76.74900000000002,0.01123046875
40.564,-76.596,0.01220703125
40.548,-76.44400000000002,0.01513671875
40.532,-76.291,0.01904296875
40.516,-76.13799999999998,0.02099609375
40.5,-75.98599999999999,0.02587890625
40.483,-75.83300000000003,0.02001953125
40.467,-75.68099999999998,0.02392578125
40.45,-75.52800000000002,0.01904296875
40.433,-75.37599999999998,0.01318359375
40.416,-75.22300000000001,0.01513671875
40.399,-75.07100000000003,0.01806640625
40.382,-74.91899999999998,0.02099609375
40.365,-74.767,0.02001953125
40.347,-74.61500000000001,0.01708984375
40.329,-74.46199999999999,0.01611328125
40.312,-74.31,0.01611328125
40.294,-74.15800000000002,0.01123046875
40.276,-74.00599999999997,0.00732421875
40.258,-73.85500000000002,0.00634765625
40.239,-73.70299999999997,0.00634765625
40.221,-73.55099999999999,1.0
40.202,-73.399,1.0
40.184,-73.24799999999999,1.0
40.165,-73.096,1.0
40.146,-72.94400000000002,1.0
40.127,-72.793,1.0
40.108,-72.64100000000002,1.0
40.088,-72.49000000000001,1.0
40.069,-72.339,1.0
40.049,-72.18700000000001,1.0
40.029,-72.036,1.0
40.01,-71.88499999999999,1.0
39.99,-71.73399999999998,1.0
39.969,-71.58300000000003,1.0
39.949,-71.43200000000002,1.0
39.929,-71.281,1.0
39.908,-71.13,1.0
39.888,-70.97899999999998,1.0
39.867,-70.82900000000001,1.0
39.846,-70.678,1.0
39.825,-70.52699999999999,1.0
39.804,-70.37700000000001,1.0
39.782,-70.226,1.0
39.761,-70.07600000000002,1.0
39.739,-69.92500000000001,1.0
39.718,-69.77499999999998,1.0
39.696,-69.625,1.0
39.674,-69.47500000000002,1.0
39.652,-69.32400000000001,1.0
39.63,-69.17399999999998,1.0
39.607,-69.024,1.0
39.585,-68.87400000000002,1.0
39.562,-68.72399999999999,1.0
39.539,-68.57499999999999,1.0
39.517,-68.42500000000001,1.0
39.494,-68.27499999999998,1.0
39.47,-68.12599999999998,1.0
39.447,-67.976,1.0
39.424,-67.827,1.0
39.4,-67.67700000000002,1.0
39.377,-67.52800000000002,1.0
39.353,-67.37900000000002,1.0
39.329,-67.22899999999998,1.0
39.305,-67.07999999999998,1.0
39.281,-66.93099999999998,1.0
39.256,-66.78199999999998,1.0
39.232,-66.63299999999998,1.0
39.207,-66.48399999999998,1.0
39.183,-66.33600000000001,1.0
39.158,-66.18700000000001,1.0
39.133,-66.03800000000001,1.0
39.108,-65.88999999999999,1.0
39.083,-65.74099999999999,1.0
39.057,-65.59300000000002,1.0
39.032,-65.44400000000002,1.0
39.006,-65.29599999999999,1.0
38.981,-65.14800000000002,1.0
38.955,-65.0,1.0
38.929,-64.851,1.0
38.903,-64.70299999999997,1.0
38.876,-64.555,1.0
38.85,-64.40800000000002,1.0
38.824,-64.25999999999999,1.0
38.797,-64.11200000000002,1.0
38.77,-63.964,1.0
38.743,-63.81700000000001,1.0
38.053,-130.324,0.5
38.083,-130.178,0.5
38.114,-130.033,0.5
38.144,-129.887,0.5
38.174,-129.741,0.5
38.204,-129.596,0.5
38.234,-129.45,0.5
38.264,-129.304,0.5
38.293,-129.158,0.5
38.323,-129.011,0.5
38.352,-128.865,0.5
38.381,-128.719,0.5
38.41,-128.573,0.5
38.439,-128.426,0.5
38.468,-128.28,0.5
38.497,-128.133,0.5
38.525,-127.98599999999999,0.5
38.554,-127.839,0.5
38.582,-127.69200000000001,0.5
38.61,-127.54599999999999,0.5
38.638,-127.399,0.5
38.666,-127.251,0.5
38.694,-127.10400000000001,0.5
38.722,-126.957,0.5
38.749,-126.81,0.5
38.777,-126.662,0.5
38.804,-126.51499999999999,0.5
38.831,-126.36699999999999,0.5
38.858,-126.22,0.5
38.885,-126.072,0.5
38.912,-125.924,0.5
38.938,-125.77600000000001,0.5
38.965,-125.62799999999999,0.5
38.991,-125.47999999999999,0.5
39.018,-125.332,0.5
39.044,-125.184,0.5
39.07,-125.036,0.5
39.095,-124.887,0.5
39.121,-124.739,0.5
39.147,-124.59100000000001,0.5
39.172,-124.44200000000001,0.5
39.198,-124.293,0.5
39.223,-124.14500000000001,0.5
39.248,-123.99600000000001,0.5
39.273,-123.84700000000001,0.5
39.298,-123.69800000000001,0.5
39.322,-123.549,0.5
39.347,-123.4,0.5
39.371,-123.251,0.5
39.396,-123.102,0.5
39.42,-122.953,0.5
39.444,-122.804,0.5
39.468,-122.654,0.5
39.492,-122.505,0.5
39.515,-122.35499999999999,0.5
39.539,-122.20599999999999,0.5
39.562,-122.05600000000001,0.5
39.586,-121.906,0.5
39.609,-121.757,0.5
39.632,-121.607,0.5
39.655,-121.457,0.5
39.677,-121.30699999999999,0.5
39.7,-121.15700000000001,0.5
